problem_id;pl;country;score
0;python;United States;10.061;1
0;python;Uzbekistan;09.90;1
0;python;India;09.90;8
0;python;Australia;09.90;1
0;python;Sweden;09.90;1
0;python;Spain;09.90;1
0;python;United States;09.90;3
0;python;Canada;09.90;1
0;ruby;India;15.00;15
0;ruby;United States;15.00;42
0;ruby;Canada;15.00;4
0;ruby;Japan;15.00;3
0;ruby;Germany;15.00;1
0;ruby;Romania;15.00;1
0;ruby;United Kingdom;15.00;2
0;ruby;Netherlands;15.00;2
0;ruby;Indonesia;15.00;2
0;ruby;Hungary;15.00;1
0;ruby;Italy;15.00;1
0;ruby;Belarus;15.00;1
0;ruby;Australia;15.00;1
0;ruby;Russian Federation;15.00;1
0;ruby;Mexico;15.00;1
0;ruby;Poland;15.00;1
0;ruby;Vietnam;15.00;2
0;ruby;Egypt;15.00;2
0;ruby;Brazil;15.00;2
0;ruby;Sweden;15.00;1
0;ruby;Thailand;15.00;1
0;ruby;France;15.00;2
0;ruby;Denmark;15.00;1
0;ruby;Republic of Korea;15.00;1
0;ruby;Colombia;15.00;1
0;ruby;Israel;15.00;1
0;ruby;Ukraine;15.00;2
0;ruby;Ireland;15.00;1
0;ruby;Turkey;15.00;1
0;ruby;Korea, Republic of;15.00;1
0;ruby;Nepal;15.00;1
0;ruby;Taiwan;15.00;1
0;ruby;Ukraine;13.50;1
0;ruby;India;13.50;1
0;ruby;Canada;13.50;1
0;ruby;Hong Kong;13.35;1
0;ruby;Canada;13.20;1
0;ruby;Guatemala;13.20;1
0;ruby;Russia;13.20;1
0;ruby;United States;13.20;1
0;ruby;Indonesia;13.20;1
0;ruby;Indonesia;12.90;1
0;ruby;Ireland;12.75;1
0;ruby;Japan;12.30;1
0;ruby;United States;12.30;1
0;ruby;India;12.30;1
0;ruby;Brazil;12.30;1
0;ruby;United States;12.15;4
0;ruby;Germany;12.15;1
0;ruby;India;12.15;1
0;ruby;Japan;12.15;1
0;ruby;United Arab Emirates;12.15;1
0;ruby;Pakistan;12.15;1
0;ruby;Ukraine;12.00;2
0;ruby;Indonesia;12.00;1
0;ruby;United States;11.88;1
0;ruby;Japan;11.70;3
0;ruby;Canada;11.70;1
0;ruby;United States;11.70;4
0;ruby;India;11.70;6
0;ruby;Honduras;11.70;1
0;ruby;Bulgaria;11.70;1
0;ruby;Poland;11.70;2
0;ruby;Brazil;11.70;2
0;ruby;Russia;11.70;1
0;ruby;Israel;11.70;1
0;ruby;Vietnam;11.70;1
0;ruby;Croatia;11.70;1
0;ruby;Viet Nam;11.70;2
0;ruby;Pakistan;11.70;1
0;ruby;Colombia;11.70;1
0;ruby;Netherlands;11.70;1
0;ruby;United States;11.40;1
0;ruby;India;10.935;2
0;ruby;Russian Federation;10.65;1
0;ruby;Brazil;10.65;1
0;ruby;Nigeria;10.65;1
0;ruby;Mexico;10.65;1
0;ruby;Nigeria;10.53;1
0;ruby;Null;10.50;1
0;ruby;India;10.50;3
0;ruby;Ukraine;10.50;1
0;ruby;Indonesia;10.50;2
0;ruby;Singapore;10.50;1
0;ruby;Chile;10.50;1
0;ruby;Israel;10.35;1
0;ruby;India;10.26;1
0;ruby;India;10.05;1
0;ruby;United States;09.963;1
0;ruby;Brazil;09.90;2
0;ruby;India;09.90;4
0;ruby;United States;09.90;7
0;ruby;Pakistan;09.90;1
0;ruby;Colombia;09.90;1
0;ruby;Taiwan;09.90;1
0;ruby;United Kingdom;09.90;1
0;ruby;Singapore;09.90;1
0;ruby;Germany;09.90;1
0;ruby;Japan;09.90;1
0;ruby;Poland;09.90;1
0;perl;Sweden;15.00;3
0;perl;Russian Federation;15.00;4
0;perl;Argentina;15.00;2
0;perl;Russia;15.00;5
0;perl;United States;15.00;33
0;perl;Germany;15.00;2
0;perl;Ukraine;15.00;3
0;perl;Czech Republic;15.00;1
0;perl;Taiwan;15.00;2
0;perl;Colombia;15.00;1
0;perl;Canada;15.00;1
0;perl;Null;15.00;1
0;perl;Austria;15.00;3
0;perl;Netherlands;15.00;2
0;perl;Australia;15.00;2
0;perl;Israel;15.00;2
0;perl;India;15.00;12
0;perl;Malaysia;15.00;1
0;perl;Italy;15.00;2
0;perl;Bulgaria;15.00;1
0;perl;Japan;15.00;1
0;perl;Romania;15.00;2
0;perl;Bosnia and Herzegovina;15.00;1
0;perl;Costa Rica;15.00;1
0;perl;Thailand;15.00;1
0;perl;Poland;15.00;3
0;perl;Hong Kong;15.00;1
0;perl;Hungary;15.00;2
0;perl;United Kingdom;15.00;2
0;perl;New Zealand;15.00;1
0;perl;Norway;15.00;1
0;perl;Indonesia;15.00;1
0;bash;Brazil;15.00;1
0;bash;Sweden;15.00;2
0;bash;Latvia;15.00;1
0;bash;Romania;15.00;1
0;bash;Portugal;15.00;1
0;bash;Germany;15.00;1
0;bash;India;15.00;1
0;bash;United States;15.00;1
0;bash;United States;13.50;1
0;bash;United States;12.15;1
0;bash;India;09.90;1
0;bash;India;00.00;18
0;bash;Portugal;00.00;1
0;bash;Azerbaijan;00.00;1
0;bash;Tunisia;00.00;1
0;bash;United States;00.00;2
0;bash;United Kingdom;00.00;2
0;bash;Ukraine;00.00;1
0;bash;Egypt;00.00;1
0;bash;Pakistan;00.00;1
0;bash;Indonesia;00.00;1
0;clojure;India;15.00;5
0;clojure;United States;15.00;23
0;clojure;Brazil;15.00;5
0;clojure;Republic of Korea;15.00;1
0;clojure;Ireland;15.00;3
0;clojure;Sweden;15.00;1
0;clojure;Japan;15.00;3
0;clojure;Singapore;15.00;1
0;clojure;Germany;15.00;4
0;clojure;Netherlands;15.00;2
0;clojure;China;15.00;1
0;clojure;Ukraine;15.00;1
0;clojure;Australia;15.00;1
0;clojure;Russian Federation;15.00;4
0;clojure;Canada;15.00;3
0;clojure;Mexico;15.00;1
0;clojure;Israel;15.00;2
0;clojure;Denmark;15.00;1
0;clojure;Italy;15.00;2
0;clojure;France;15.00;1
0;clojure;Hong Kong;15.00;1
0;clojure;Russia;15.00;1
0;clojure;Zimbabwe;15.00;1
0;clojure;Greece;15.00;1
0;clojure;United Kingdom;15.00;1
0;clojure;Kenya;15.00;1
0;clojure;Indonesia;15.00;2
0;clojure;Ireland;13.80;1
0;clojure;Colombia;13.50;1
0;clojure;United States;13.50;3
0;clojure;Cyprus;13.50;1
0;clojure;Italy;12.90;1
0;clojure;Germany;11.70;1
0;clojure;United States;07.776;1
0;clojure;India;00.00;1
0;clojure;Uganda;00.00;1
0;scala;Netherlands;15.00;3
0;scala;Canada;15.00;4
0;scala;Philippines;15.00;1
0;scala;United States;15.00;22
0;scala;Ukraine;15.00;2
0;scala;Hungary;15.00;2
0;scala;Italy;15.00;1
0;scala;India;15.00;13
0;scala;Russian Federation;15.00;1
0;scala;United Kingdom;15.00;9
0;scala;Germany;15.00;3
0;scala;Singapore;15.00;1
0;scala;Japan;15.00;1
0;scala;Republic of Lithuania;15.00;2
0;scala;Indonesia;15.00;1
0;scala;Viet Nam;15.00;1
0;scala;Republic of Korea;15.00;4
0;scala;Switzerland;15.00;1
0;scala;Colombia;15.00;2
0;scala;Australia;15.00;2
0;scala;France;15.00;1
0;scala;Israel;15.00;2
0;scala;Brazil;15.00;2
0;scala;United Arab Emirates;15.00;2
0;scala;Ireland;15.00;1
0;scala;Malaysia;15.00;1
0;scala;South Korea;15.00;1
0;scala;Russia;15.00;3
0;scala;Thailand;15.00;1
0;scala;Denmark;15.00;1
0;scala;Null;15.00;1
0;scala;Kazakhstan;15.00;1
0;scala;Romania;15.00;1
0;scala;Peru;15.00;1
0;scala;China;15.00;2
0;scala;Poland;15.00;1
0;scala;Turkey;15.00;1
0;scala;Finland;15.00;1
0;javascript;Australia;15.00;21
0;javascript;United Kingdom;15.00;21
0;javascript;Romania;15.00;11
0;javascript;Serbia;15.00;8
0;javascript;Taiwan;15.00;8
0;javascript;Sweden;15.00;5
0;javascript;Germany;15.00;25
0;javascript;China;15.00;7
0;javascript;Argentina;15.00;19
0;javascript;France;15.00;19
0;javascript;Egypt;15.00;19
0;javascript;Ukraine;15.00;17
0;javascript;United States;15.00;279
0;javascript;Brazil;15.00;62
0;javascript;Russian Federation;15.00;25
0;javascript;Netherlands;15.00;7
0;javascript;Greece;15.00;3
0;javascript;Null;15.00;11
0;javascript;Sri Lanka;15.00;6
0;javascript;India;15.00;283
0;javascript;Canada;15.00;35
0;javascript;Georgia;15.00;12
0;javascript;Czechia;15.00;3
0;javascript;Slovak Republic;15.00;1
0;javascript;Philippines;15.00;6
0;javascript;Uruguay;15.00;2
0;javascript;Bulgaria;15.00;11
0;javascript;Estonia;15.00;1
0;javascript;Hungary;15.00;13
0;javascript;Armenia;15.00;3
0;javascript;Chile;15.00;11
0;javascript;Croatia;15.00;2
0;javascript;New Zealand;15.00;5
0;javascript;Italy;15.00;16
0;javascript;Czech Republic;15.00;4
0;javascript;Finland;15.00;3
0;javascript;Republic of Korea;15.00;3
0;javascript;Macedonia;15.00;4
0;javascript;Ireland;15.00;3
0;javascript;Mexico;15.00;23
0;javascript;Russia;15.00;9
0;javascript;Indonesia;15.00;52
0;javascript;Colombia;15.00;14
0;javascript;Spain;15.00;13
0;javascript;Singapore;15.00;7
0;javascript;Poland;15.00;19
0;javascript;Turkey;15.00;20
0;javascript;Belarus;15.00;4
0;javascript;South Korea;15.00;9
0;javascript;Vietnam;15.00;48
0;javascript;Pakistan;15.00;19
0;javascript;Nigeria;15.00;17
0;javascript;Israel;15.00;3
0;javascript;Thailand;15.00;2
0;javascript;Albania;15.00;4
0;javascript;Ghana;15.00;2
0;javascript;Cyprus;15.00;2
0;javascript;Malaysia;15.00;9
0;javascript;Portugal;15.00;2
0;javascript;Zambia;15.00;1
0;javascript;Japan;15.00;9
0;javascript;South Africa;15.00;4
0;javascript;Saudi Arabia;15.00;1
0;javascript;Bangladesh;15.00;13
0;javascript;Hong Kong;15.00;2
0;javascript;Jamaica;15.00;1
0;javascript;Kenya;15.00;4
0;javascript;Viet Nam;15.00;30
0;javascript;Latvia;15.00;3
0;javascript;Switzerland;15.00;2
0;javascript;Costa Rica;15.00;3
0;javascript;Denmark;15.00;1
0;javascript;Austria;15.00;1
0;javascript;Peru;15.00;4
0;javascript;Azerbaijan;15.00;3
0;javascript;Lithuania;15.00;1
0;javascript;Bahrain;15.00;1
0;javascript;Honduras;15.00;2
0;javascript;Palestinian Territory;15.00;1
0;javascript;Korea, Republic of;15.00;2
0;javascript;Morocco;15.00;4
0;javascript;United Arab Emirates;15.00;2
0;javascript;Slovakia;15.00;1
0;javascript;Palestinian Territory, Occupied;15.00;1
0;javascript;Algeria;15.00;2
0;javascript;Belgium;15.00;1
0;javascript;Guatemala;15.00;3
0;javascript;Nepal;15.00;2
0;javascript;Kazakhstan;15.00;3
0;javascript;Tunisia;15.00;1
0;javascript;Ethiopia;15.00;1
0;javascript;Afghanistan;15.00;1
0;javascript;Ecuador;15.00;1
0;javascript;Andorra;15.00;1
0;javascript;Syria;15.00;1
0;javascript;Malawi;15.00;1
0;javascript;Uzbekistan;15.00;7
0;javascript;Cambodia;15.00;1
0;javascript;Lebanon;15.00;1
0;javascript;Tajikistan;15.00;1
0;javascript;Dominican Republic;15.00;1
0;javascript;Venezuela, Bolivarian Republic of;15.00;1
0;javascript;Jordan;15.00;1
0;javascript;India;11.70;37
0;javascript;Germany;11.70;2
0;javascript;New Zealand;11.70;2
0;javascript;Romania;11.70;1
0;javascript;United States;11.70;16
0;javascript;Japan;11.70;2
0;javascript;Mexico;11.70;4
0;javascript;South Korea;11.70;1
0;javascript;Brazil;11.70;1
0;javascript;Bangladesh;11.70;2
0;javascript;Sweden;11.70;1
0;javascript;Iran;11.70;1
0;javascript;Canada;11.70;3
0;javascript;Indonesia;11.70;5
0;javascript;Russian Federation;11.70;2
0;javascript;France;11.70;2
0;javascript;Thailand;11.70;1
0;javascript;Pakistan;11.70;2
0;javascript;China;11.70;2
0;javascript;Philippines;11.70;2
0;javascript;Poland;11.70;3
0;javascript;Viet Nam;11.70;1
0;javascript;Turkey;11.70;1
0;javascript;Lebanon;11.70;1
0;javascript;Nigeria;11.70;1
0;javascript;Null;11.70;1
0;javascript;Hong Kong;11.70;1
0;javascript;Argentina;11.70;1
0;javascript;Vietnam;11.70;1
0;javascript;Ireland;08.10;1
0;javascript;United States;08.10;2
0;javascript;India;07.965;4
0;javascript;Poland;07.95;1
0;javascript;Egypt;07.676;1
0;javascript;Canada;07.65;1
0;javascript;Egypt;07.65;1
0;javascript;India;07.65;1
0;javascript;Singapore;07.35;1
0;javascript;Belgium;07.29;1
0;javascript;Italy;07.217;1
0;javascript;Hong Kong;07.20;1
0;javascript;India;07.20;1
0;javascript;United States;07.20;1
0;javascript;United Kingdom;07.20;1
0;javascript;Vietnam;07.20;1
0;javascript;Poland;07.169;1
0;javascript;Malaysia;07.169;1
0;javascript;United States;07.05;4
0;javascript;Poland;06.903;1
0;javascript;United States;06.90;1
0;javascript;India;06.60;1
0;javascript;Netherlands;06.30;1
0;javascript;Mexico;06.30;1
0;javascript;Republic of Korea;06.30;1
0;javascript;Russian Federation;06.30;1
0;javascript;India;06.30;1
0;javascript;Nigeria;06.30;2
0;javascript;Brazil;06.30;2
0;javascript;United States;06.30;1
0;javascript;India;05.70;1
0;javascript;Nigeria;05.55;1
0;javascript;India;05.40;1
0;javascript;Greece;05.257;1
0;javascript;United States;05.25;1
0;javascript;United Kingdom;05.25;1
0;javascript;Kenya;05.25;1
0;javascript;India;05.10;3
0;javascript;United States;05.10;1
0;javascript;Poland;05.10;1
0;javascript;Pakistan;03.30;1
0;javascript;South Korea;01.80;1
0;javascript;Egypt;01.80;1
0;javascript;United States;01.50;1
0;javascript;Vietnam;01.50;1
0;javascript;Indonesia;01.50;1
0;javascript;Uzbekistan;01.50;1
0;javascript;India;01.50;1
0;javascript;Argentina;01.50;1
0;javascript;Singapore;00.60;1
0;javascript;Pakistan;00.00;2
0;javascript;United States;00.00;7
0;javascript;India;00.00;6
0;javascript;Germany;00.00;3
0;javascript;Canada;00.00;2
0;javascript;Turkey;00.00;1
0;javascript;Jordan;00.00;1
0;javascript;Uzbekistan;00.00;1
0;javascript;Greece;00.00;1
0;javascript;Vietnam;00.00;2
0;javascript;Ghana;00.00;1
0;javascript;Taiwan;00.00;1
0;javascript;United Kingdom;00.00;1
0;javascript;Nigeria;00.00;2
0;javascript;Mexico;00.00;1
0;javascript;Brazil;00.00;1
0;javascript;Georgia;00.00;2
0;javascript;Kenya;00.00;1
0;javascript;Poland;00.00;1
0;javascript;Bulgaria;00.00;1
0;javascript;Indonesia;00.00;1
0;typescript;Portugal;15.00;1
0;typescript;Indonesia;15.00;4
0;typescript;Philippines;15.00;2
0;typescript;Viet Nam;15.00;7
0;typescript;Kazakhstan;15.00;1
0;typescript;Ukraine;15.00;1
0;typescript;Turkey;15.00;1
0;typescript;North Macedonia;15.00;1
0;typescript;India;15.00;14
0;typescript;Vietnam;15.00;5
0;typescript;United States;15.00;11
0;typescript;Pakistan;15.00;1
0;typescript;Singapore;15.00;3
0;typescript;Brazil;15.00;7
0;typescript;Germany;15.00;5
0;typescript;Null;15.00;1
0;typescript;Argentina;15.00;3
0;typescript;Romania;15.00;2
0;typescript;Egypt;15.00;4
0;typescript;Korea, Republic of;15.00;1
0;typescript;Thailand;15.00;2
0;typescript;Costa Rica;15.00;1
0;typescript;Peru;15.00;1
0;typescript;United Kingdom;15.00;3
0;typescript;Netherlands;15.00;1
0;typescript;Hungary;15.00;1
0;typescript;Australia;15.00;2
0;typescript;Poland;15.00;1
0;typescript;Ecuador;15.00;1
0;typescript;South Africa;15.00;2
0;typescript;Malaysia;15.00;1
0;typescript;Italy;15.00;2
0;typescript;Ireland;15.00;2
0;typescript;New Zealand;15.00;1
0;typescript;South Korea;15.00;1
0;typescript;Belarus;15.00;1
0;typescript;Hong Kong;15.00;1
0;typescript;Cameroon;15.00;1
0;lua;Canada;15.00;2
0;lua;United States;15.00;9
0;lua;Spain;15.00;1
0;lua;Poland;15.00;1
0;lua;India;15.00;1
0;lua;Switzerland;15.00;1
0;lua;China;15.00;5
0;lua;Brazil;15.00;2
0;lua;United Kingdom;15.00;2
0;lua;Ireland;15.00;1
0;lua;Republic of Lithuania;15.00;1
0;lua;Hong Kong;15.00;1
0;lua;Bulgaria;15.00;1
0;lua;Russia;15.00;1
0;lua;Australia;15.00;2
0;lua;Russian Federation;15.00;1
0;lua;Pakistan;15.00;1
0;lua;Singapore;15.00;1
0;lua;China;12.30;1
0;lua;India;10.935;1
0;lua;Hungary;10.65;1
0;lua;Vietnam;09.90;1
0;lua;Iceland;09.90;1
0;sbcl;Japan;15.00;1
0;sbcl;Poland;15.00;2
0;sbcl;United States;15.00;2
0;sbcl;Russian Federation;15.00;1
0;sbcl;Spain;15.00;2
0;sbcl;Hungary;15.00;1
0;sbcl;Australia;15.00;1
0;sbcl;France;15.00;1
0;sbcl;Germany;15.00;3
0;sbcl;Argentina;15.00;1
0;sbcl;Sweden;15.00;1
0;sbcl;Japan;13.50;1
0;sbcl;United States;12.15;1
0;sbcl;United States;09.90;1
0;sbcl;India;08.10;1
0;erlang;Canada;15.00;1
0;erlang;Netherlands;15.00;3
0;erlang;United States;15.00;3
0;erlang;United Kingdom;15.00;3
0;erlang;Sweden;15.00;2
0;erlang;Russian Federation;15.00;2
0;erlang;Argentina;15.00;1
0;erlang;India;15.00;2
0;erlang;Belarus;15.00;1
0;erlang;China;15.00;1
0;erlang;Poland;15.00;1
0;erlang;Belgium;15.00;1
0;erlang;Singapore;15.00;1
0;erlang;Brazil;15.00;1
0;erlang;Null;15.00;1
0;erlang;Viet Nam;15.00;1
0;erlang;Brazil;13.50;1
0;erlang;United States;12.15;1
0;go;Canada;15.00;3
0;go;Russian Federation;15.00;10
0;go;Japan;15.00;4
0;go;Croatia;15.00;1
0;go;United States;15.00;44
0;go;India;15.00;19
0;go;Brazil;15.00;3
0;go;Germany;15.00;13
0;go;United Kingdom;15.00;6
0;go;Belarus;15.00;4
0;go;Argentina;15.00;3
0;go;Australia;15.00;5
0;go;Singapore;15.00;3
0;go;Indonesia;15.00;17
0;go;Thailand;15.00;3
0;go;Serbia;15.00;1
0;go;Portugal;15.00;3
0;go;France;15.00;5
0;go;Spain;15.00;4
0;go;Ukraine;15.00;5
0;go;Russia;15.00;4
0;go;Romania;15.00;1
0;go;Hong Kong;15.00;2
0;go;Turkey;15.00;2
0;go;Poland;15.00;3
0;go;Venezuela, Bolivarian Republic of;15.00;1
0;go;Denmark;15.00;1
0;go;Bulgaria;15.00;1
0;go;New Zealand;15.00;1
0;go;Latvia;15.00;1
0;go;Europe;15.00;1
0;go;Ghana;15.00;1
0;go;Sri Lanka;15.00;4
0;go;Estonia;15.00;1
0;go;Nigeria;15.00;3
0;go;Cyprus;15.00;1
0;go;Vietnam;15.00;1
0;go;Viet Nam;15.00;4
0;go;Nepal;15.00;1
0;go;Colombia;15.00;3
0;go;South Africa;15.00;1
0;go;Malaysia;15.00;1
0;go;China;15.00;1
0;go;Null;15.00;1
0;go;Myanmar;15.00;1
0;go;Switzerland;15.00;1
0;go;Moldova, Republic of;15.00;1
0;go;Kazakhstan;09.90;1
0;go;Indonesia;09.90;10
0;go;Argentina;09.90;2
0;go;Sweden;09.90;1
0;go;India;09.90;6
0;go;Null;09.90;1
0;go;Thailand;09.90;1
0;go;Viet Nam;09.90;1
0;go;Turkmenistan;09.90;1
0;go;United States;09.90;1
0;go;Canada;09.90;1
0;go;United Kingdom;09.90;1
0;go;Belarus;09.842;1
0;go;Portugal;09.84;1
0;go;United States;09.84;1
0;go;Germany;09.356;1
0;go;Brazil;09.30;1
0;go;Indonesia;09.15;2
0;go;Argentina;08.70;1
0;go;United States;08.10;1
0;go;India;06.30;1
0;go;India;03.30;1
0;go;Indonesia;00.00;1
0;go;France;00.00;1
0;go;Thailand;00.00;1
0;go;Ireland;00.00;1
0;go;Canada;00.00;2
0;go;India;00.00;1
0;go;United States;00.00;1
0;d;Ukraine;15.00;2
0;d;Australia;15.00;1
0;d;Singapore;15.00;1
0;d;Null;15.00;1
0;d;Russian Federation;15.00;2
0;d;India;15.00;1
0;d;Ukraine;13.50;1
0;d;United States;13.50;1
0;ocaml;France;15.00;1
0;ocaml;Belgium;15.00;1
0;ocaml;United Kingdom;15.00;1
0;ocaml;United States;15.00;3
0;ocaml;China;15.00;1
0;ocaml;Romania;15.00;1
0;ocaml;Belgium;13.50;1
0;pascal;Viet Nam;15.00;4
0;pascal;Mexico;15.00;1
0;pascal;Belarus;15.00;1
0;pascal;United States;15.00;1
0;pascal;Republic of Moldova;15.00;1
0;pascal;Cyprus;15.00;1
0;pascal;Austria;15.00;1
0;pascal;Indonesia;15.00;3
0;pascal;China;15.00;1
0;pascal;Vietnam;15.00;3
0;pascal;Russia;15.00;1
0;pascal;Russian Federation;15.00;1
0;pascal;United States;13.50;1
0;pascal;Viet Nam;12.15;1
0;pascal;Russia;12.15;1
0;pascal;United States;11.70;1
0;pascal;Vietnam;11.70;1
0;pascal;Indonesia;11.70;1
0;pascal;Serbia;11.70;1
0;pascal;Belarus;11.178;1
0;pascal;Viet Nam;07.676;1
0;python3;Hong Kong;15.00;20
0;python3;India;15.00;3607
0;python3;United States;15.00;689
0;python3;Spain;15.00;32
0;python3;Russia;15.00;31
0;python3;China;15.00;32
0;python3;Germany;15.00;76
0;python3;Italy;15.00;39
0;python3;Netherlands;15.00;28
0;python3;Singapore;15.00;81
0;python3;Sweden;15.00;7
0;python3;France;15.00;53
0;python3;Norway;15.00;2
0;python3;Switzerland;15.00;11
0;python3;Republic of Korea;15.00;13
0;python3;Null;15.00;52
0;python3;Bosnia and Herzegovina;15.00;3
0;python3;Kazakhstan;15.00;21
0;python3;Australia;15.00;58
0;python3;United Kingdom;15.00;121
0;python3;Russian Federation;15.00;54
0;python3;Brazil;15.00;81
0;python3;Belarus;15.00;5
0;python3;Finland;15.00;3
0;python3;Czechia;15.00;3
0;python3;Poland;15.00;45
0;python3;Canada;15.00;95
0;python3;Denmark;15.00;8
0;python3;Vietnam;15.00;47
0;python3;Portugal;15.00;15
0;python3;South Korea;15.00;30
0;python3;Ukraine;15.00;19
0;python3;Colombia;15.00;24
0;python3;Austria;15.00;9
0;python3;Slovakia;15.00;7
0;python3;Belgium;15.00;13
0;python3;Nepal;15.00;22
0;python3;Panama;15.00;2
0;python3;Viet Nam;15.00;65
0;python3;Ireland;15.00;18
0;python3;Argentina;15.00;21
0;python3;Romania;15.00;16
0;python3;Taiwan;15.00;33
0;python3;Bangladesh;15.00;51
0;python3;Indonesia;15.00;94
0;python3;Egypt;15.00;36
0;python3;Czech Republic;15.00;4
0;python3;Japan;15.00;28
0;python3;United Arab Emirates;15.00;8
0;python3;South Africa;15.00;11
0;python3;Hungary;15.00;18
0;python3;Morocco;15.00;7
0;python3;Bulgaria;15.00;8
0;python3;Tunisia;15.00;3
0;python3;Macedonia;15.00;3
0;python3;Serbia;15.00;9
0;python3;Philippines;15.00;20
0;python3;Croatia;15.00;4
0;python3;Venezuela, Bolivarian Republic of;15.00;1
0;python3;Nigeria;15.00;9
0;python3;Turkey;15.00;84
0;python3;Mexico;15.00;31
0;python3;Israel;15.00;8
0;python3;Pakistan;15.00;40
0;python3;Estonia;15.00;2
0;python3;Palestine;15.00;2
0;python3;Sri Lanka;15.00;43
0;python3;Thailand;15.00;12
0;python3;Ghana;15.00;4
0;python3;Malaysia;15.00;21
0;python3;Azerbaijan;15.00;5
0;python3;Iran;15.00;1
0;python3;Cambodia;15.00;2
0;python3;Greece;15.00;10
0;python3;Algeria;15.00;4
0;python3;Iran, Islamic Republic of;15.00;1
0;python3;New Zealand;15.00;11
0;python3;Uzbekistan;15.00;7
0;python3;Republic of Moldova;15.00;2
0;python3;Latvia;15.00;1
0;python3;Korea, Republic of;15.00;13
0;python3;Saudi Arabia;15.00;4
0;python3;Guyana;15.00;1
0;python3;El Salvador;15.00;2
0;python3;Ecuador;15.00;3
0;python3;Albania;15.00;1
0;python3;Chile;15.00;5
0;python3;Bolivia\r\nBolivia, Plurinational state of;15.00;1
0;python3;Afghanistan;15.00;3
0;python3;Georgia;15.00;2
0;python3;Armenia;15.00;3
0;python3;Guam;15.00;1
0;python3;Qatar;15.00;2
0;python3;Cyprus;15.00;3
0;python3;Peru;15.00;6
0;python3;Kenya;15.00;3
0;python3;Lebanon;15.00;2
0;python3;Ethiopia;15.00;3
0;python3;Almanya;15.00;1
0;python3;Jordan;15.00;1
0;python3;Slovenia;15.00;3
0;python3;Venezuela;15.00;4
0;python3;Rwanda;15.00;1
0;python3;Mongolia;15.00;2
0;python3;Lithuania;15.00;1
0;python3;Anguilla;15.00;1
0;python3;Luxembourg;15.00;1
0;python3;Kuwait;15.00;1
0;python3;Palestinian Territory, Occupied;15.00;1
0;python3;Kyrgyzstan;15.00;1
0;python3;Oman;15.00;1
0;python3;Côte d'Ivoire;15.00;1
0;python3;Costa Rica;15.00;2
0;python3;Madagascar;15.00;1
0;python3;Trinidad and Tobago;15.00;1
0;python3;Cameroon;15.00;1
0;python3;Andorra;15.00;1
0;python3;India;13.50;67
0;python3;Nigeria;13.50;1
0;python3;Sri Lanka;13.50;3
0;python3;United States;13.50;12
0;python3;Ukraine;13.50;2
0;python3;United Kingdom;13.50;3
0;python3;Chile;13.50;1
0;python3;Afghanistan;13.50;1
0;python3;Viet Nam;13.50;1
0;python3;Egypt;13.50;1
0;python3;Mexico;13.50;2
0;python3;Brazil;13.50;1
0;python3;Russia;13.50;1
0;python3;Bulgaria;13.50;1
0;python3;Spain;13.50;1
0;python3;Taiwan;13.50;1
0;python3;Colombia;13.50;1
0;python3;France;12.15;1
0;python3;United States;12.15;13
0;python3;Ukraine;12.15;3
0;python3;India;12.15;54
0;python3;Italy;12.15;2
0;python3;Lebanon;12.15;1
0;python3;Egypt;12.15;1
0;python3;United Kingdom;12.15;1
0;python3;Serbia;12.15;1
0;python3;Canada;12.15;2
0;python3;Ireland;12.15;1
0;python3;Portugal;12.15;1
0;python3;Poland;12.15;1
0;python3;Pakistan;12.15;1
0;python3;Mexico;12.15;1
0;python3;Brazil;12.15;3
0;python3;Null;12.15;2
0;python3;Australia;12.15;2
0;python3;Singapore;12.15;2
0;python3;Germany;12.15;2
0;python3;Japan;12.15;1
0;python3;Netherlands;12.15;1
0;python3;Azerbaijan;12.15;1
0;python3;Sri Lanka;12.15;1
0;python3;South Korea;12.15;1
0;python3;United Kingdom;11.70;1
0;python3;India;11.70;80
0;python3;Brazil;11.70;1
0;python3;Viet Nam;11.70;1
0;python3;Vietnam;11.70;2
0;python3;Pakistan;11.70;1
0;python3;Germany;11.70;2
0;python3;Ireland;11.70;1
0;python3;United States;11.70;5
0;python3;Sri Lanka;11.70;2
0;python3;Philippines;11.70;1
0;python3;Lithuania;11.70;1
0;python3;Russian Federation;11.70;1
0;python3;Kenya;11.70;1
